0.352584798764795,0.877503339428376
0.371094501409046,1.61299972425453
0.882888227420736,1.17486053419463
1.11124422844031,1.00304140975449
1.55058195940569,0.296174439041576
1.59368942703661,0.68971296238195
1.7731046884672,1.43210151608177
2.36202242748521,1.33259200204253
3.0197023164317,2.057497504371
3.27880460648632,3.07729609857229
3.7158221080019,4.20584139561028
4.33029906285003,4.15740950779242
5.34628695556152,4.48188052878923
6.04361111081211,6.46028565972195
7.56925383870729,9.08858176784228
7.60042012745186,9.72081481454781
8.31874056388223,9.34749460824932
8.45869704303308,8.56898796133778
8.73654535952485,6.59621222895152
8.89596409481134,7.51918313926103
9.87384318055955,6.91293162476347
